id,private_reference,rank,sigma_max,sigma_middle,sigma_min,threshold,metric_0_0,metric_0_1,metric_0_2,metric_1_0,metric_1_1,metric_1_2,metric_2_0,metric_2_1,metric_2_2
110CYL071_2323_2391,train_example_q25,3,0.41830662464677243,0.39531762170974116,0.36881151438746135,4.183066246467724e-05,0.16117855598910374,0.006369893830767191,-0.01651174259163253,0.006369893830767191,0.15095266771166627,0.006324928223045919,-0.01651174259163253,0.006324928223045919,0.1551471637016245
hotel-california_33964_33980,train_example_q25,3,0.41999697005753744,0.3910603325122273,0.36902680042004654,4.199969700575375e-05,0.15790332793084513,0.002218482531938599,-0.01807137608451639,0.002218482531938599,0.1499470458568029,0.007493254777744061,-0.01807137608451639,0.007493254777744061,0.15765604416269474
wsj_0168_488_616,train_example_q25,3,0.4177334917941778,0.3951135646402205,0.3686051682671323,4.177334917941778e-05,0.1603382801377432,0.006282240613849732,-0.016529292289908272,0.006282240613849732,0.15099593106243062,0.006228442085908226,-0.016529292289908272,0.006228442085908226,0.15515155800232533
SemEval_540,train_example_q25,3,0.418275060254254,0.3942938684884027,0.3679171091969433,4.1827506025425404e-05,0.15892142761140682,0.0059278953558335006,-0.017297942525678657,0.0059278953558335006,0.1505730857820877,0.006270424340429362,-0.017297942525678657,0.006270424340429362,0.15629016660459044
Uprooted_Bike_4316_4386,train_example_q25,3,0.4184139810423367,0.3955137355429537,0.3694328027769015,4.184139810423367e-05,0.16224052721940624,0.006039442448289343,-0.01615268229780082,0.006039442448289343,0.1510629069583979,0.006520523172602658,-0.01615268229780082,0.006520523172602658,0.1546785361246312
captured_moments_16856_16952,train_example_q25,3,0.4196913558938729,0.394989108122399,0.3698437976073958,4.196913558938729e-05,0.16287823475069635,0.005045989458437553,-0.01657910498523866,0.005045989458437553,0.15066816175317704,0.007004628731621304,-0.01657910498523866,0.007004628731621304,0.15539526787215274
WhereToHongKong_42102_42243,train_example_q25,3,0.41737857512643245,0.39543768866158263,0.3689292666503076,4.173785751264325e-05,0.16090854752175926,0.006397618413248049,-0.01611609607252982,0.006397618413248049,0.15122627671240965,0.006201343909789731,-0.01611609607252982,0.006201343909789731,0.15454982014555052
SemEval_1245,train_example_q25,3,0.41908377566635485,0.3953226391331116,0.36949277604912456,4.190837756663549e-05,0.16248294311359973,0.005750896833480329,-0.01642389154827558,0.005750896833480329,0.15084810183423342,0.006698370789443749,-0.01642389154827558,0.006698370789443749,0.15510506664259135
HistoryLasVegas_12075_12217,train_example_q25,3,0.4173656097433011,0.39558062408671907,0.3692323186441806,4.1736560974330114e-05,0.16144895561132944,0.006308499582313601,-0.015892771072083145,0.006308499582313601,0.15131461102936067,0.0062688345514383785,-0.015892771072083145,0.0062688345514383785,0.15424702083990335
Fermentation_HR5034_6323_6339,train_example_q25,3,0.4207752303331869,0.39384669986274906,0.3705796015010802,4.207752303331869e-05,0.16310780184959234,0.0032656176308525665,-0.016912463528582243,0.0032656176308525665,0.15037432610032694,0.007648447697864137,-0.016912463528582243,0.007648447697864137,0.15601413055350502
captured_moments_11497_11701,train_example_q25,3,0.4181031655249169,0.3950918456010397,0.3692986824827235,4.181031655249169e-05,0.16137086810500653,0.00565501751492658,-0.016337889093332864,0.00565501751492658,0.15097477166263246,0.0065457455468809905,-0.016337889093332864,0.0065457455468809905,0.1549437005982282
The_Black_Willow_3108_3169,train_example_q25,3,0.4179092308809076,0.3951646267243982,0.36914823399525154,4.179092308809076e-05,0.16115895738759342,0.0058715160941813435,-0.016316753830165863,0.0058715160941813435,0.15102427389655268,0.006442312358224865,-0.016316753830165863,0.006442312358224865,0.15489039484737158
NWF1_1606_1664,train_example_q25,3,0.41907414639009855,0.3944538391969539,0.36977721468932717,4.190741463900986e-05,0.1617948306088429,0.004565936334811717,-0.016646554004882907,0.004565936334811717,0.15067073619833055,0.007007488655256536,-0.016646554004882907,0.007007488655256536,0.15548659312602942
vampires_1777_1901,train_example_q25,3,0.4187745608617165,0.3954546512692198,0.36957279701181145,4.187745608617165e-05,0.16255561191449616,0.005830926591890788,-0.01622400311219736,0.005830926591890788,0.15097512422589424,0.006645615562952557,-0.01622400311219736,0.006645615562952557,0.15480983018612698
20020731-nyt_25556_25589,train_example_q25,3,0.41849221244854923,0.3937024726962795,0.3699073724369687,4.184922124485493e-05,0.16074932773498612,0.003719657939731962,-0.01665404773475508,0.003719657939731962,0.1506998370333001,0.00711831603621578,-0.01665404773475508,0.00711831603621578,0.1555196683021825
